player_id,is_bot,vpip,pfr,af,action_entropy,decision_time_mean,decision_time_std,bet_size_mean,bet_size_std,gto_similarity,gto_deviation_rate,mean_gto_action_probability,mean_l1_gto_distance,std_l1_gto_distance,avg_hand_strength,weak_hand_play_rate,trash_hand_vpip,premium_hand_play_rate,strong_hand_aggression_rate,marginal_hand_error_rate,gto_fold_follow_rate,gto_call_follow_rate,gto_raise_follow_rate,open_raise_accuracy,defense_accuracy,threebet_accuracy,blind_defense_rate,blind_defense_accuracy,sb_steal_attempt_rate,pot_odds_call_accuracy,hands_played,sessions_played,fatigue_slope
P00373,0,0.7037037037037037,0.19753086419753085,0.3902439024390244,0.9333797025612793,5.878263164951079,1.5262044454162538,2.2627430189238287,2.6160036853101363,0.4444444444444444,0.5555555555555556,0.4524119738549188,1.0951760522901621,0.4672848593552306,48.629629629629626,0.5142857142857142,0.4642857142857143,1.0,0.3076923076923077,0.5333333333333333,0.5,0.5217391304347826,0.2727272727272727,0.423728813559322,0.47619047619047616,1.0,0.7857142857142857,0.35714285714285715,0.14285714285714285,0.39285714285714285,81,2,0.13719512195121952
P00374,0,0.7307692307692307,0.40384615384615385,1.2352941176470589,0.9875793253769806,5.676078242329583,1.5720189633856478,2.9965446504084836,2.589845971326627,0.46153846153846156,0.5384615384615384,0.4714201982781265,1.0571596034437472,0.453100859035718,52.94230769230769,0.42105263157894735,0.36363636363636365,1.0,0.5454545454545454,0.6666666666666667,0.5882352941176471,0.2631578947368421,0.5625,0.5135135135135135,0.2857142857142857,1.0,0.4444444444444444,0.3333333333333333,0.75,0.38461538461538464,52,1,-0.1538461538461538
P00375,0,0.6666666666666666,0.3333333333333333,1.0,1.0,5.910410286097132,1.6543843096326671,2.5072202498687215,2.3351242795116485,0.5294117647058824,0.47058823529411764,0.4376937277125927,1.1246125445748145,0.43004940134715347,51.68627450980392,0.3333333333333333,0.3333333333333333,1.0,0.625,0.52,0.5714285714285714,0.4583333333333333,0.6153846153846154,0.5952380952380952,0.25,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5294117647058824,51,1,-0.1384615384615384
P00376,0,0.6842105263157895,0.2894736842105263,0.7333333333333333,0.9919641754081117,5.986140027941393,1.7183996655826441,2.1077144920049538,1.6376714508628303,0.6710526315789473,0.32894736842105265,0.5388506949172812,0.9222986101654376,0.4000634455504341,49.11842105263158,0.3225806451612903,0.10526315789473684,1.0,0.6923076923076923,0.5333333333333333,0.75,0.6153846153846154,0.6363636363636364,0.6440677966101694,0.75,1.0,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7391304347826086,76,2,-0.07894736842105265
P00377,0,0.6781609195402298,0.14942528735632185,0.2826086956521739,0.8973748695455218,5.817446206033551,1.7570293315163188,1.6352857716881017,1.4798636004123173,0.5287356321839081,0.47126436781609193,0.4601793946703301,1.0796412106593398,0.3798251325352721,48.333333333333336,0.4857142857142857,0.5384615384615384,1.0,0.25,0.3846153846153846,0.5454545454545454,0.6176470588235294,0.35,0.5285714285714286,0.5294117647058824,0.0,0.45454545454545453,0.5454545454545454,0.0,0.5333333333333333,87,2,-0.012156448202959802
P00378,0,0.6842105263157895,0.27631578947368424,0.6774193548387096,0.9877756484353132,6.109060667181761,1.573575695225665,2.4109199119379277,2.378814357616725,0.631578947368421,0.368421052631579,0.49616324990975985,1.00767350018048,0.4431875503608454,51.28947368421053,0.4,0.3,1.0,0.7272727272727273,0.4,0.72,0.6521739130434783,0.5357142857142857,0.6271186440677966,0.6470588235294118,0.0,0.6363636363636364,0.6363636363636364,0.0,0.6666666666666666,76,2,0.10526315789473684
P00379,0,0.7361111111111112,0.2638888888888889,0.5588235294117647,0.9625150432099411,5.897390700269067,1.6656908599188691,2.049699656025391,1.7216827391939025,0.5277777777777778,0.4722222222222222,0.4767857692980001,1.0464284614039998,0.46495030472450866,51.30555555555556,0.5185185185185185,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.41666666666666663,0.48,0.6190476190476191,0.5,0.4528301886792453,0.7222222222222222,1.0,0.6,0.7,1.0,0.5625,72,2,-0.05555555555555558
P00380,0,0.8225806451612904,0.3387096774193548,0.7,0.9327689868581994,5.835157199960089,1.4658467402965176,2.1723640641307105,1.848599280175152,0.5,0.5,0.46650242314404927,1.0669951537119013,0.4302065359195828,51.88709677419355,0.6363636363636364,0.5,1.0,0.5,0.5652173913043479,0.38095238095238093,0.5714285714285714,0.55,0.40476190476190477,0.7,0.0,0.6428571428571429,0.7142857142857143,0.5,0.38461538461538464,62,2,-0.032258064516129004
P00381,0,0.6666666666666666,0.35555555555555557,1.1428571428571428,0.9986504967712049,5.773884228661137,1.5383487264059545,2.4448527848710926,2.104645610944972,0.6333333333333333,0.3666666666666667,0.5173107944971627,0.9653784110056748,0.388504006363085,51.81111111111111,0.21428571428571427,0.0625,0.8333333333333334,0.6875,0.4444444444444444,0.8461538461538461,0.45714285714285713,0.6551724137931034,0.6527777777777778,0.5555555555555556,0.0,0.5,0.75,0.1111111111111111,0.7,90,2,-0.24444444444444446
P00382,0,0.6582278481012658,0.3037974683544304,0.8571428571428571,0.9980803854884547,5.750259966889807,1.6521774739716295,2.38503205668198,2.0620642158078706,0.5949367088607594,0.40506329113924056,0.5349856866500867,0.9300286266998266,0.47857201139519406,45.87341772151899,0.425,0.25,1.0,0.6923076923076923,0.41666666666666663,0.6153846153846154,0.5294117647058824,0.6086956521739131,0.6,0.5555555555555556,1.0,0.7142857142857143,0.7142857142857143,0.25,0.5333333333333333,79,2,-0.09102564102564104
P00383,0,0.5671641791044776,0.417910447761194,2.8,0.9202280725462954,5.73746761241807,1.4454812661907144,2.7275096665492833,1.828844782723535,0.5373134328358209,0.4626865671641791,0.4881894671164643,1.0236210657670715,0.519947294255457,52.91044776119403,0.09523809523809523,0.058823529411764705,0.9,0.5384615384615384,0.7692307692307692,0.9,0.15,0.5555555555555556,0.5818181818181818,0.2727272727272727,1.0,0.625,0.375,0.5714285714285714,0.5789473684210527,67,2,0.04367201426024958
P00384,0,0.6842105263157895,0.3508771929824561,1.0526315789473684,0.9991591321027928,5.737634278476408,1.6876246777778754,2.1393598191670127,1.1490246090536842,0.6140350877192983,0.38596491228070173,0.5259505410992711,0.9480989178014577,0.4240751657276486,51.421052631578945,0.3181818181818182,0.23529411764705882,0.8571428571428571,0.5333333333333333,0.5,0.7272727272727273,0.5,0.5789473684210527,0.6363636363636364,0.5384615384615384,0.0,0.625,0.625,0.3333333333333333,0.5263157894736842,57,1,-0.12684729064039413
P00385,0,0.7045454545454546,0.3068181818181818,0.7714285714285715,0.9916472181661498,5.583082552808062,1.6257736108937475,2.1174317846018904,1.7584563136787001,0.5681818181818182,0.43181818181818177,0.498689842128498,1.002620315743004,0.4272685072049293,50.39772727272727,0.4117647058823529,0.36,1.0,0.6428571428571429,0.48571428571428577,0.5588235294117647,0.5217391304347826,0.6129032258064516,0.5416666666666666,0.6666666666666666,1.0,0.7272727272727273,0.7272727272727273,0.4166666666666667,0.5714285714285714,88,2,-0.18181818181818177
P00386,0,0.7540983606557377,0.4426229508196721,1.4210526315789473,0.9730698577634617,5.511538983492872,1.7990492250451569,2.4252556320007215,1.916308281140526,0.45901639344262296,0.540983606557377,0.43348910458160433,1.1330217908367914,0.4351678627391936,52.19672131147541,0.5263157894736842,0.2727272727272727,0.8,0.5,0.6153846153846154,0.5,0.3333333333333333,0.5714285714285714,0.4423076923076923,0.5555555555555556,0.0,0.875,0.5,0.3333333333333333,0.42105263157894735,61,2,-0.21182795698924728
P00387,0,0.6666666666666666,0.2222222222222222,0.5,0.9656336071428251,5.84502295079035,1.6194758133877707,1.9877890769793216,1.5599127707550977,0.45555555555555555,0.5444444444444445,0.4593682264443305,1.081263547111339,0.48246231222583225,44.644444444444446,0.5,0.3888888888888889,1.0,0.3333333333333333,0.6551724137931034,0.5319148936170213,0.5,0.21052631578947367,0.4225352112676056,0.5882352941176471,0.5,0.6923076923076923,0.5384615384615384,0.1,0.48484848484848486,90,2,0.06666666666666665
P00388,0,0.6197183098591549,0.3380281690140845,1.2,0.9932471273913374,5.926322274410825,1.6046087105622775,2.94537824054494,3.2532513564333896,0.6056338028169014,0.3943661971830986,0.5025695440961078,0.9948609118077846,0.44744470180024937,48.08450704225352,0.34375,0.2222222222222222,1.0,0.8333333333333334,0.5,0.7,0.45454545454545453,0.631578947368421,0.5892857142857143,0.5833333333333334,1.0,0.625,0.75,0.4,0.5833333333333334,71,2,0.011111111111111183
P00389,0,0.6666666666666666,0.19047619047619047,0.4,0.9424257960378288,5.610534385076183,1.430552432843417,2.1001550255482457,2.7402801876896814,0.5238095238095238,0.47619047619047616,0.4784434262519576,1.0431131474960846,0.47162241895927515,49.833333333333336,0.35294117647058826,0.23809523809523808,1.0,0.3076923076923077,0.5405405405405406,0.6,0.6153846153846154,0.30434782608695654,0.484375,0.6111111111111112,1.0,0.4666666666666667,0.6666666666666666,0.0,0.5555555555555556,84,2,-0.14285714285714285
P00390,0,0.6666666666666666,0.28735632183908044,0.7575757575757576,0.9942091311639716,5.668320395736922,1.456880233462761,2.2328372136295265,1.9057425839243256,0.4942528735632184,0.5057471264367817,0.460427956797553,1.079144086404894,0.43430440982550234,50.50574712643678,0.34375,0.30434782608695654,0.8571428571428571,0.5,0.641025641025641,0.6666666666666666,0.39285714285714285,0.38461538461538464,0.5138888888888888,0.35714285714285715,1.0,0.6363636363636364,0.36363636363636365,0.45454545454545453,0.4583333333333333,87,2,0.011627906976744207
P00391,0,0.6724137931034483,0.41379310344827586,1.6,0.983486947171862,5.450042316070306,1.5966565896684695,2.3641671964376654,1.7807075282935527,0.6379310344827587,0.3620689655172413,0.5167083466176337,0.9665833067647326,0.41908981515970384,50.13793103448276,0.375,0.2857142857142857,0.8,0.7272727272727273,0.5294117647058824,0.7272727272727273,0.4,0.7142857142857143,0.64,0.625,0.0,0.6,0.8,0.75,0.7142857142857143,58,1,0.2413793103448275
P00392,0,0.6341463414634146,0.3170731707317073,1.0,0.9978668119452843,5.750353682131726,1.5365569345295846,2.571329541970684,1.9381606846168526,0.5853658536585366,0.41463414634146345,0.5175418980016984,0.9649162039966033,0.4799052796394477,48.48780487804878,0.3611111111111111,0.25,0.8,0.6153846153846154,0.5769230769230769,0.6875,0.43333333333333335,0.65,0.6071428571428571,0.5416666666666666,0.5,0.5882352941176471,0.4117647058823529,0.4166666666666667,0.375,82,2,0.0
P00393,0,0.7368421052631579,0.2807017543859649,0.6153846153846154,0.9703028743605387,5.784317417789786,1.6320721646770664,1.8312668587811378,0.9927194569494484,0.40350877192982454,0.5964912280701755,0.4271228149235584,1.1457543701528834,0.4014202399909011,52.19298245614035,0.5652173913043478,0.4166666666666667,0.8888888888888888,0.16666666666666666,0.5,0.4583333333333333,0.5,0.2857142857142857,0.40425531914893614,0.4,0.0,0.6666666666666666,0.5,0.5,0.45454545454545453,57,1,0.3017241379310345
P00394,0,0.8181818181818182,0.2,0.3235294117647059,0.8457672870541352,5.7720389304896615,1.3388285223953755,1.8954065027310858,1.699134950747758,0.41818181818181815,0.5818181818181818,0.42176907904710476,1.1564618419057906,0.338479506262085,53.07272727272727,0.7058823529411765,0.6666666666666666,1.0,0.3,0.4782608695652174,0.3333333333333333,0.6,0.29411764705882354,0.42105263157894735,0.4375,0.0,0.6363636363636364,0.45454545454545453,0.4,0.6428571428571429,55,1,-0.1243386243386243
P00395,0,0.6428571428571429,0.4142857142857143,1.8125,0.9740830509411091,5.63188078719332,1.6786710300178973,2.8859389151493917,3.1556493682490427,0.6,0.4,0.5362675779065581,0.9274648441868836,0.44938386920897677,49.2,0.35294117647058826,0.25,0.9,0.6875,0.6111111111111112,0.7,0.3157894736842105,0.7142857142857143,0.5094339622641509,0.9333333333333333,0.5,0.5454545454545454,0.8181818181818182,0.4,0.6666666666666666,70,2,0.05714285714285716
P00396,0,0.6557377049180327,0.36065573770491804,1.2222222222222223,0.9967672972885573,5.981915003515187,1.6044874050195244,2.4650796796630634,2.0149955268280406,0.5245901639344263,0.47540983606557374,0.45328402512535265,1.0934319497492946,0.5047966093342349,48.63934426229508,0.4642857142857143,0.42105263157894735,0.5714285714285714,0.6,0.4545454545454546,0.56,0.5,0.5,0.54,0.45454545454545453,0.0,0.5714285714285714,0.5714285714285714,0.6,0.625,61,2,-0.017204301075268824
P00397,0,0.6818181818181818,0.25757575757575757,0.6071428571428571,0.9807950224780967,5.828053306367289,1.6453121436024074,1.8969172165598445,1.251029299180139,0.5757575757575758,0.4242424242424242,0.5004252204209354,0.9991495591581291,0.42902064121971023,51.27272727272727,0.2727272727272727,0.25,0.8333333333333334,0.3,0.5217391304347826,0.625,0.6190476190476191,0.47619047619047616,0.5384615384615384,0.7142857142857143,0.0,0.8571428571428571,0.8571428571428571,0.18181818181818182,0.4782608695652174,66,2,0.0
P00398,0,0.7162162162162162,0.35135135135135137,0.9629629629629629,0.9947160732554008,5.597089931542587,1.6667847386089842,2.264993372119238,1.9278159163881539,0.5540540540540541,0.44594594594594594,0.46608579855553495,1.0678284028889302,0.4118144418854616,52.689189189189186,0.36,0.23076923076923078,0.875,0.6428571428571429,0.6,0.7,0.43333333333333335,0.5833333333333334,0.5573770491803278,0.5384615384615384,0.0,0.6666666666666666,0.5555555555555556,0.35714285714285715,0.6153846153846154,74,2,0.1351351351351351
P00399,0,0.734375,0.328125,0.8076923076923077,0.9864491382208699,5.873666627270282,1.5191863761969735,2.5672100438811367,2.5512304006059385,0.53125,0.46875,0.4633984163386094,1.0732031673227813,0.40828305570565393,50.5,0.5416666666666666,0.4166666666666667,1.0,0.5555555555555556,0.5483870967741935,0.631578947368421,0.4782608695652174,0.5,0.46808510638297873,0.7333333333333333,0.5,0.7,0.7,0.6,0.7857142857142857,64,2,0.1875
P00400,0,0.6097560975609756,0.2682926829268293,0.7857142857142857,0.9895273808511967,5.548675903099636,1.681355513532082,2.6138576942692877,2.2398384052156963,0.5609756097560976,0.4390243902439024,0.4898950639300284,1.0202098721399433,0.47957227013945986,47.6219512195122,0.36363636363636365,0.2916666666666667,1.0,0.5,0.5,0.7096774193548387,0.4411764705882353,0.5294117647058824,0.5263157894736842,0.6666666666666666,0.0,0.7,0.6,0.0,0.6296296296296297,82,2,0.0
P00401,0,0.6857142857142857,0.37142857142857144,1.1818181818181819,0.9970798069274255,6.156018248242922,1.4226076685790627,1.9601048637252034,0.8036922327340339,0.5142857142857142,0.48571428571428577,0.44718079172978537,1.1056384165404294,0.42517944591168955,53.34285714285714,0.4090909090909091,0.4444444444444444,0.8,0.5555555555555556,0.5,0.6666666666666666,0.40625,0.55,0.4745762711864407,0.7,1.0,0.5,1.0,0.5,0.35,70,2,0.0
P00402,0,0.59375,0.3125,1.1111111111111112,0.9887000023560325,5.739596619296663,1.3860662738613463,2.7252759136744915,2.589826014226595,0.671875,0.328125,0.5376533224711535,0.9246933550576929,0.400371398501168,51.484375,0.20833333333333334,0.13333333333333333,0.75,0.6923076923076923,0.4347826086956522,0.8,0.47368421052631576,0.7,0.6382978723404256,0.75,1.0,0.3333333333333333,0.7777777777777778,0.42857142857142855,0.7391304347826086,64,2,-0.03125
P00403,0,0.7192982456140351,0.19298245614035087,0.36666666666666664,0.9210939613105801,5.376004012213215,1.5150366674514892,1.575283670119538,1.0841170757735863,0.5087719298245614,0.49122807017543857,0.4881023314043504,1.0237953371912993,0.40393598763443217,50.92982456140351,0.391304347826087,0.4375,1.0,0.5,0.5333333333333333,0.6,0.5714285714285714,0.391304347826087,0.4897959183673469,0.5,1.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,57,1,0.22783251231527096
P00404,0,0.6333333333333333,0.3333333333333333,1.1111111111111112,0.9969607920234058,5.8303636777482915,1.6713257407923603,2.6635330845897425,2.044950173116137,0.5666666666666667,0.43333333333333335,0.5211989202618086,0.9576021594763828,0.43649703858300404,51.5,0.2727272727272727,0.23809523809523808,1.0,0.631578947368421,0.5882352941176471,0.78125,0.3548387096774194,0.5555555555555556,0.53125,0.625,1.0,0.6,0.8666666666666667,0.375,0.7666666666666667,90,2,0.06666666666666665
P00405,0,0.7627118644067796,0.2542372881355932,0.5,0.940650968843548,5.8360040856298285,1.36471200972049,2.029954696106055,1.9362984813194437,0.4915254237288136,0.5084745762711864,0.46418001845751394,1.071639963084972,0.4657172148943502,54.54237288135593,0.4444444444444444,0.46153846153846156,1.0,0.4666666666666667,0.4545454545454546,0.47368421052631576,0.6666666666666666,0.42857142857142855,0.4375,0.7272727272727273,0.0,0.6,0.8,0.3333333333333333,0.5,59,1,0.0850574712643678
P00406,0,0.7066666666666667,0.21333333333333335,0.43243243243243246,0.9447469080839549,5.779125729552891,1.638591038054612,1.9021466937433529,1.8547992555153692,0.49333333333333335,0.5066666666666666,0.45715802900389446,1.085683941992211,0.4753541500552458,48.46666666666667,0.5151515151515151,0.4444444444444444,0.8571428571428571,0.46153846153846156,0.4814814814814815,0.48484848484848486,0.6666666666666666,0.3333333333333333,0.4745762711864407,0.5625,0.0,0.625,0.375,0.4,0.42105263157894735,75,2,-0.2532005689900427
P00407,0,0.6375,0.3375,1.125,0.9972770341493302,5.79336218492728,1.7553289529156755,2.400778454746705,1.8858211043748088,0.5875,0.4125,0.49454039614037326,1.0109192077192535,0.45919388626950647,51.4125,0.2727272727272727,0.2631578947368421,1.0,0.5625,0.5357142857142857,0.75,0.39285714285714285,0.625,0.5833333333333334,0.5789473684210527,1.0,0.6363636363636364,0.5454545454545454,0.16666666666666666,0.6818181818181818,80,2,-0.07499999999999996
P00408,0,0.6507936507936508,0.2222222222222222,0.5185185185185185,0.9691903036534316,5.763857167252444,1.7705025293121723,2.284328798218647,2.3393473278541874,0.4444444444444444,0.5555555555555556,0.44791497843236955,1.1041700431352608,0.48419681982206114,46.58730158730159,0.43333333333333335,0.3333333333333333,1.0,0.2857142857142857,0.6666666666666667,0.6206896551724138,0.4444444444444444,0.125,0.48148148148148145,0.25,0.0,1.0,0.0,0.3333333333333333,0.5,63,2,-0.0776209677419355
P00409,0,0.6666666666666666,0.2413793103448276,0.5675675675675675,0.976608151102902,5.84752828026616,1.62113478436026,2.1919581745217163,2.375974529910392,0.5632183908045977,0.4367816091954023,0.46469569837313657,1.0706086032537268,0.4554450173422797,48.50574712643678,0.46153846153846156,0.3333333333333333,1.0,0.4117647058823529,0.3666666666666667,0.5945945945945946,0.5714285714285714,0.5,0.5757575757575758,0.5789473684210527,0.0,0.7692307692307693,0.6153846153846154,0.18181818181818182,0.45,87,2,-0.03594080338266392
P00410,0,0.6129032258064516,0.2903225806451613,0.9,0.9934483466567303,5.902344339103836,1.8016868079293864,2.6519388731941183,2.284879614528403,0.5967741935483871,0.4032258064516129,0.5046599504756092,0.9906800990487816,0.4474771806065483,45.435483870967744,0.34375,0.45,1.0,0.7142857142857143,0.5789473684210527,0.6451612903225806,0.42105263157894735,0.75,0.5714285714285714,0.6666666666666666,0.5,0.5,0.6666666666666666,0.4,0.5882352941176471,62,2,-0.032258064516129004
P00411,0,0.6,0.3333333333333333,1.25,0.9877812438119246,5.705268008845503,1.4311663978581168,2.239013575250225,1.9459026565193314,0.49333333333333335,0.5066666666666666,0.4502288563026725,1.099542287394655,0.4773738644888006,46.78666666666667,0.3333333333333333,0.39285714285714285,1.0,0.4444444444444444,0.5769230769230769,0.625,0.3333333333333333,0.47368421052631576,0.5,0.42857142857142855,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.55,75,2,-0.09317211948790899
P00412,0,0.6923076923076923,0.27692307692307694,0.6666666666666666,0.9859464844752881,5.849039731262224,1.5715421813321617,2.27382635501899,2.021667096714835,0.5846153846153846,0.41538461538461535,0.5055517267207854,0.9888965465584291,0.44442701891401365,50.215384615384615,0.4074074074074074,0.35294117647058826,1.0,0.7,0.55,0.6666666666666666,0.5217391304347826,0.5555555555555556,0.6041666666666666,0.5,1.0,0.6153846153846154,0.46153846153846156,0.3333333333333333,0.5,65,2,-0.07954545454545459
P00413,0,0.734375,0.296875,0.6785714285714286,0.9779073152417729,5.593610882984066,1.5994687389237443,2.521920557506254,3.7449820839878383,0.53125,0.46875,0.45071270290873156,1.098574594182537,0.493716580347361,55.5625,0.5,0.5714285714285714,0.9090909090909091,0.625,0.5,0.5,0.5833333333333334,0.5,0.5,0.631578947368421,0.0,0.8181818181818182,0.45454545454545453,0.2857142857142857,0.4,64,2,-0.0625
P00414,0,0.765625,0.234375,0.4411764705882353,0.9248991053272664,5.987484659080831,1.646744306278939,2.059067008767569,1.934967555633431,0.421875,0.578125,0.42383804710451395,1.152323905790972,0.47035846335253884,44.84375,0.6764705882352942,0.5909090909090909,1.0,0.0,0.4782608695652174,0.36666666666666664,0.631578947368421,0.26666666666666666,0.3191489361702128,0.7058823529411765,0.0,0.5,0.75,0.25,0.45,64,2,0.09375
P00415,0,0.9019607843137255,0.3333333333333333,0.5862068965517241,0.8327745092691842,5.2948534404382075,1.699580413989049,2.494091715917385,3.37319131551165,0.5686274509803921,0.43137254901960786,0.4360137850254114,1.1279724299491771,0.3933728484077791,50.98039215686274,0.7894736842105263,0.8,1.0,0.6363636363636364,0.38888888888888884,0.23529411764705882,0.75,0.7142857142857143,0.55,0.6666666666666666,0.5,0.8888888888888888,0.6666666666666666,1.0,0.6875,51,1,0.01692307692307682
P00416,0,0.6987951807228916,0.3614457831325301,1.0714285714285714,0.9974711484991318,5.692773314693955,1.5647413780572845,2.0262777496857143,1.2102685529102148,0.5783132530120482,0.42168674698795183,0.505005262205552,0.9899894755888959,0.4401094771878502,52.98795180722892,0.4,0.3333333333333333,1.0,0.65,0.5357142857142857,0.6785714285714286,0.4230769230769231,0.6206896551724138,0.5857142857142857,0.5384615384615384,0.0,0.6,0.6,0.5454545454545454,0.7407407407407407,83,2,0.13066202090592338
P00417,0,0.7792207792207793,0.3116883116883117,0.6666666666666666,0.9578603058827879,5.652341658871,1.6735754601425101,2.410675695295494,2.381687490613232,0.4935064935064935,0.5064935064935066,0.44863088442108773,1.1027382311578244,0.43470180014263254,51.116883116883116,0.59375,0.5882352941176471,1.0,0.5,0.4666666666666667,0.4642857142857143,0.53125,0.47058823529411764,0.5,0.45,1.0,0.8125,0.3125,0.125,0.3333333333333333,77,2,0.03913630229419701
P00418,1,0.6909090909090909,0.4,1.375,0.990908678433338,2.191293711538999,0.46690115236318663,2.1710084168389003,1.1969867908666985,0.7090909090909091,0.2909090909090909,0.5700541964721403,0.8598916070557194,0.3510452708771761,53.18181818181818,0.16666666666666666,0.16666666666666666,1.0,0.7,0.5333333333333333,0.7894736842105263,0.5,0.75,0.675,0.8,0.0,0.5555555555555556,0.8888888888888888,0.3333333333333333,0.8235294117647058,55,1,0.010582010582010581
P00419,0,0.6951219512195121,0.2804878048780488,0.6764705882352942,0.9864601935004447,5.850360837581491,1.6809720854146866,1.8306053407057543,1.2313204142338599,0.524390243902439,0.47560975609756095,0.45965139392501175,1.0806972121499765,0.4665017923558938,49.073170731707314,0.45714285714285713,0.47368421052631576,0.8,0.4,0.43333333333333335,0.5666666666666667,0.5625,0.4,0.4393939393939394,0.875,0.0,0.5,0.9166666666666666,0.375,0.5789473684210527,82,2,0.07317073170731714
P00420,0,0.6233766233766234,0.2077922077922078,0.5,0.9641025733741879,5.639089144809192,1.6311655546259125,2.3444499846880724,2.3276469696908464,0.5584415584415584,0.4415584415584416,0.49053325153468114,1.0189334969306378,0.4675789916761531,48.05194805194805,0.3548387096774194,0.2857142857142857,0.8333333333333334,0.5,0.5517241379310345,0.7142857142857143,0.5555555555555556,0.36363636363636365,0.5833333333333334,0.4375,1.0,0.9090909090909091,0.45454545454545453,0.0,0.42857142857142855,77,2,0.011470985155195623
P00421,0,0.6944444444444444,0.2777777777777778,0.6666666666666666,0.9856684716221296,5.899071226885649,1.5257052473885955,2.314099172909931,1.734552007852064,0.5555555555555556,0.4444444444444444,0.46510028158642414,1.0697994368271515,0.46819813020586365,52.44444444444444,0.48148148148148145,0.4,0.7272727272727273,0.6,0.4642857142857143,0.4642857142857143,0.5925925925925926,0.6470588235294118,0.5961538461538461,0.47368421052631576,0.0,0.7692307692307693,0.5384615384615384,0.42857142857142855,0.6666666666666666,72,2,0.0
P00422,0,0.6172839506172839,0.2222222222222222,0.5625,0.9727933122137421,5.722887702839646,1.7319669584814399,2.2101409933479856,1.8372929654838899,0.5679012345679012,0.4320987654320988,0.49822592592545045,1.0035481481490993,0.46508077387669544,50.02469135802469,0.3783783783783784,0.32,0.9,0.3888888888888889,0.4545454545454546,0.6666666666666666,0.47619047619047616,0.5,0.5483870967741935,0.631578947368421,0.0,0.7142857142857143,0.5714285714285714,0.0,0.6206896551724138,81,2,-0.11280487804878048
P00423,0,0.7012987012987013,0.36363636363636365,1.0769230769230769,0.9970596674123373,5.792094600251008,1.4827097253172237,3.2253355712630314,3.364903495750146,0.5844155844155844,0.4155844155844156,0.49379753462076664,1.0124049307584668,0.490212514258138,50.97402597402598,0.3870967741935484,0.3888888888888889,0.8,0.5714285714285714,0.45833333333333337,0.6666666666666666,0.56,0.52,0.6078431372549019,0.5217391304347826,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.4,77,2,-0.14507422402159253
P00424,0,0.6944444444444444,0.4444444444444444,1.7777777777777777,0.9732832306523928,5.559371333454209,1.6162880745431114,2.275156783474603,1.5849108057851948,0.5694444444444444,0.4305555555555556,0.476053295296096,1.047893409407808,0.47416911001039685,50.59722222222222,0.42857142857142855,0.5,0.8181818181818182,0.6153846153846154,0.4482758620689655,0.6071428571428571,0.4166666666666667,0.7,0.532258064516129,0.8,0.0,0.5,1.0,0.16666666666666666,0.6470588235294118,72,2,-0.13888888888888884
P00425,0,0.7528089887640449,0.38202247191011235,1.0303030303030303,0.9839245807945672,6.173737853380843,1.4781883201141857,2.539733364042584,2.425882368173625,0.550561797752809,0.449438202247191,0.4634092731132072,1.0731814537735855,0.502684889830994,49.91011235955056,0.5,0.375,1.0,0.5714285714285714,0.5428571428571429,0.5333333333333333,0.6071428571428571,0.5161290322580645,0.5303030303030303,0.5909090909090909,1.0,0.6,0.7333333333333333,0.5,0.5161290322580645,89,2,0.055050505050505016
P00426,0,0.6296296296296297,0.3333333333333333,1.125,0.9962464137552288,6.0088404676783735,1.30546104583756,3.1460017341065316,2.601405854368621,0.4444444444444444,0.5555555555555556,0.4093668013721062,1.181266397255788,0.4993030516834263,50.111111111111114,0.47368421052631576,0.4666666666666667,0.8333333333333334,0.5454545454545454,0.6190476190476191,0.5,0.3,0.5714285714285714,0.5277777777777778,0.2777777777777778,0.0,1.0,0.1,1.0,0.42105263157894735,54,1,0.07407407407407407
P00427,0,0.7674418604651163,0.38372093023255816,1.0,0.9778691856536724,5.759157682299205,1.5464846440567628,2.2869565384011277,2.2272711007237893,0.5465116279069767,0.4534883720930233,0.45199731410136346,1.0960053717972733,0.40787143842718127,52.27906976744186,0.6129032258064516,0.35714285714285715,0.9090909090909091,0.625,0.5483870967741935,0.4642857142857143,0.5172413793103449,0.6551724137931034,0.5352112676056338,0.6923076923076923,0.0,0.6666666666666666,0.5555555555555556,0.42857142857142855,0.5555555555555556,86,2,-0.16279069767441862
P00428,0,0.6619718309859155,0.2112676056338028,0.46875,0.9596315946450659,5.892790879803532,1.792459123208635,2.0894891433534584,1.7402023733749314,0.6901408450704225,0.3098591549295775,0.5330918892137141,0.9338162215725718,0.4223326498288419,49.04225352112676,0.25,0.2,1.0,0.5,0.3571428571428571,0.7857142857142857,0.7307692307692307,0.47058823529411764,0.6415094339622641,0.8125,1.0,0.45454545454545453,0.9090909090909091,0.2,0.6842105263157895,71,2,-0.04761904761904767
